X; Y; Z; Time
1,949;1,004;-3,503;7,34
1,94;1,006;-3,504;7,34
1,93;1,007;-3,505;7,34
1,921;1,009;-3,506;7,35
1,913;1,01;-3,508;7,35
1,904;1,011;-3,51;7,36
1,895;1,012;-3,511;7,36
1,887;1,014;-3,513;7,36
1,878;1,015;-3,515;7,37
1,869;1,016;-3,518;7,37
1,861;1,017;-3,52;7,37
1,854;1,018;-3,522;7,38
1,846;1,019;-3,525;7,38
1,838;1,02;-3,527;7,38
1,83;1,021;-3,53;7,39
1,822;1,022;-3,533;7,39
1,814;1,022;-3,536;7,4
1,807;1,023;-3,539;7,4
1,8;1,024;-3,542;7,4
1,793;1,025;-3,546;7,41
1,786;1,025;-3,549;7,41
1,78;1,026;-3,552;7,41
1,773;1,027;-3,555;7,42
1,767;1,027;-3,558;7,42
1,759;1,028;-3,563;7,42
1,753;1,028;-3,566;7,43
1,727;1,03;-3,582;7,44
1,72;1,031;-3,587;7,45
1,714;1,031;-3,591;7,45
1,708;1,031;-3,596;7,45
1,702;1,032;-3,6;7,46
1,697;1,032;-3,604;7,46
1,69;1,032;-3,609;7,47
1,684;1,032;-3,614;7,47
1,678;1,033;-3,619;7,47
1,673;1,033;-3,623;7,48
1,668;1,033;-3,628;7,48
1,663;1,033;-3,632;7,48
1,658;1,033;-3,636;7,49
1,654;1,033;-3,641;7,49
1,649;1,033;-3,645;7,49
1,645;1,033;-3,649;7,5
1,641;1,033;-3,654;7,5
1,636;1,033;-3,659;7,51
1,632;1,033;-3,663;7,51
1,628;1,033;-3,667;7,51
1,624;1,033;-3,672;7,52
1,621;1,033;-3,676;7,52
1,617;1,033;-3,681;7,52
1,613;1,033;-3,685;7,53
1,61;1,033;-3,689;7,53
1,606;1,033;-3,694;7,53
1,602;1,032;-3,699;7,54
1,599;1,032;-3,703;7,54
1,595;1,032;-3,708;7,54
1,592;1,032;-3,713;7,55
1,589;1,032;-3,717;7,55
1,586;1,031;-3,722;7,56
1,583;1,031;-3,726;7,56
1,58;1,031;-3,731;7,56
1,577;1,031;-3,735;7,57
1,575;1,03;-3,739;7,57
1,572;1,03;-3,744;7,58
1,569;1,03;-3,748;7,58
1,567;1,03;-3,752;7,58
1,565;1,029;-3,756;7,59
1,562;1,029;-3,76;7,59
1,56;1,029;-3,764;7,59
1,557;1,028;-3,769;7,6
1,555;1,028;-3,773;7,6
1,553;1,028;-3,777;7,61
1,551;1,027;-3,781;7,61
1,55;1,027;-3,784;7,61
1,548;1,027;-3,788;7,62
1,547;1,026;-3,791;7,62
1,545;1,026;-3,795;7,62
1,543;1,026;-3,798;7,63
1,542;1,026;-3,801;7,63
1,54;1,025;-3,805;7,63
1,539;1,025;-3,808;7,64
1,538;1,025;-3,811;7,64
1,536;1,024;-3,814;7,64
1,535;1,024;-3,818;7,65
1,534;1,024;-3,821;7,65
1,533;1,023;-3,824;7,65
1,532;1,023;-3,827;7,66
1,53;1,023;-3,83;7,66
1,529;1,022;-3,833;7,67
1,528;1,022;-3,836;7,67
1,527;1,022;-3,838;7,67
1,526;1,021;-3,841;7,68
1,526;1,021;-3,844;7,68
1,525;1,021;-3,846;7,68
1,524;1,021;-3,849;7,69
1,523;1,02;-3,851;7,69
1,522;1,02;-3,853;7,69
1,522;1,02;-3,856;7,7
1,521;1,02;-3,858;7,7
1,52;1,019;-3,86;7,71
1,52;1,019;-3,862;7,71
1,519;1,019;-3,864;7,71
1,519;1,019;-3,866;7,72
1,518;1,018;-3,868;7,72
1,518;1,018;-3,87;7,72
1,517;1,018;-3,871;7,73
1,517;1,018;-3,873;7,73
1,516;1,018;-3,874;7,74
1,516;1,017;-3,876;7,74
1,516;1,017;-3,877;7,74
1,515;1,017;-3,878;7,75
1,515;1,017;-3,879;7,75
1,515;1,017;-3,88;7,75
1,515;1,017;-3,881;7,76
1,514;1,017;-3,882;7,76
1,514;1,017;-3,882;7,77
1,514;1,016;-3,883;7,77
1,514;1,016;-3,884;7,77
1,514;1,016;-3,884;7,78
1,514;1,016;-3,884;7,78
1,514;1,016;-3,885;7,78
1,514;1,016;-3,885;7,79
1,514;1,016;-3,885;7,79
1,514;1,016;-3,885;7,79
1,514;1,016;-3,885;7,8
1,514;1,016;-3,885;7,8
1,514;1,016;-3,885;7,8
1,514;1,016;-3,885;7,81
1,514;1,016;-3,885;7,81
1,514;1,016;-3,885;7,81
1,514;1,016;-3,885;7,82
1,514;1,016;-3,885;7,82
1,514;1,016;-3,885;7,82
1,514;1,016;-3,885;7,83
1,514;1,016;-3,885;7,83
1,514;1,016;-3,885;7,83
1,514;1,016;-3,885;7,84
1,514;1,016;-3,885;7,84
1,514;1,016;-3,885;7,84
1,514;1,016;-3,885;7,85
1,514;1,016;-3,885;7,85
1,514;1,016;-3,885;7,85
1,514;1,016;-3,885;7,86
1,514;1,016;-3,885;7,86
1,514;1,016;-3,885;7,86
1,514;1,016;-3,885;7,87
1,514;1,016;-3,885;7,87
1,514;1,016;-3,885;7,87
1,514;1,016;-3,885;7,87
1,514;1,016;-3,885;7,88
1,514;1,016;-3,885;7,88
1,514;1,016;-3,885;7,88
1,514;1,016;-3,885;7,89
1,514;1,016;-3,885;7,89
1,514;1,016;-3,885;7,89
1,514;1,016;-3,885;7,9
1,514;1,016;-3,885;7,9
1,514;1,016;-3,885;7,9
1,514;1,016;-3,885;7,91
1,514;1,016;-3,885;7,91
1,514;1,016;-3,885;7,91
1,514;1,016;-3,885;7,92
1,514;1,016;-3,885;7,92
1,514;1,016;-3,885;7,92
1,514;1,016;-3,885;7,93
1,514;1,016;-3,885;7,93
1,514;1,016;-3,885;7,93
1,514;1,016;-3,885;7,94
1,514;1,016;-3,885;7,94
1,514;1,016;-3,885;7,94
1,514;1,016;-3,885;7,95
1,514;1,016;-3,885;7,95
1,514;1,016;-3,885;7,95
1,514;1,016;-3,885;7,96
1,514;1,016;-3,885;7,96
1,514;1,016;-3,885;7,96
1,514;1,016;-3,885;7,97
1,514;1,016;-3,885;7,97
1,514;1,016;-3,885;7,97
1,514;1,016;-3,885;7,98
1,514;1,016;-3,885;7,98
1,514;1,016;-3,885;7,98
1,514;1,016;-3,885;7,99
1,514;1,016;-3,885;7,99
1,514;1,016;-3,885;7,99
1,514;1,016;-3,885;7,99
1,514;1,016;-3,885;8
1,51;1,023;-3,906;8
1,51;1,023;-3,906;8,01
1,51;1,023;-3,906;8,01
1,51;1,023;-3,906;8,01
1,51;1,023;-3,906;8,02
1,51;1,023;-3,906;8,02
1,51;1,023;-3,906;8,02
1,51;1,023;-3,906;8,02
1,51;1,023;-3,906;8,03
1,51;1,023;-3,906;8,03
1,51;1,023;-3,906;8,03
1,51;1,023;-3,906;8,04
1,51;1,023;-3,906;8,04
1,51;1,023;-3,906;8,04
1,51;1,023;-3,906;8,05
1,51;1,023;-3,906;8,05
1,51;1,023;-3,906;8,05
1,51;1,023;-3,906;8,06
1,51;1,023;-3,906;8,06
1,51;1,023;-3,906;8,07
1,51;1,023;-3,906;8,07
1,51;1,023;-3,906;8,07
1,51;1,023;-3,906;8,08
1,51;1,023;-3,906;8,08
1,51;1,023;-3,906;8,08
1,51;1,023;-3,906;8,09
1,51;1,023;-3,906;8,09
1,51;1,023;-3,906;8,09
1,51;1,023;-3,906;8,1
1,51;1,023;-3,906;8,1
1,51;1,023;-3,906;8,1
1,51;1,023;-3,906;8,11
1,51;1,023;-3,906;8,11
1,51;1,023;-3,906;8,11
1,51;1,023;-3,906;8,12
1,51;1,023;-3,906;8,12
1,51;1,023;-3,906;8,12
1,51;1,023;-3,906;8,13
1,51;1,023;-3,906;8,13
1,51;1,023;-3,906;8,13
1,51;1,023;-3,906;8,14
1,51;1,023;-3,906;8,14
1,51;1,023;-3,906;8,14
1,51;1,023;-3,906;8,15
1,51;1,023;-3,906;8,15
1,51;1,023;-3,906;8,15
1,51;1,023;-3,906;8,16
1,51;1,023;-3,906;8,16
1,51;1,023;-3,906;8,16
1,51;1,023;-3,906;8,17
1,51;1,023;-3,906;8,17
1,51;1,023;-3,906;8,17
1,51;1,023;-3,906;8,18
1,51;1,023;-3,906;8,18
1,51;1,023;-3,906;8,18
1,51;1,023;-3,906;8,19
1,51;1,023;-3,906;8,19
1,51;1,023;-3,906;8,19
1,51;1,023;-3,906;8,2
1,51;1,023;-3,906;8,2
1,51;1,023;-3,906;8,2
1,51;1,023;-3,906;8,21
1,51;1,023;-3,906;8,21
1,51;1,023;-3,906;8,21
1,51;1,023;-3,906;8,22
1,51;1,023;-3,906;8,22
1,51;1,023;-3,906;8,22
1,518;0,951;-3,877;8,23
1,518;0,951;-3,877;8,23
1,543;0,876;-3,839;8,23
1,543;0,876;-3,839;8,24
1,583;0,784;-3,828;8,24
1,583;0,784;-3,828;8,25
1,773;0,571;-3,879;8,25
1,773;0,571;-3,879;8,25
2,649;0;-4,515;8,26
2,649;0;-4,515;8,26
2,26;0;-4,033;8,26
2,26;0;-4,033;8,27
1,871;0;-3,579;8,27
1,871;0;-3,579;8,27
1,597;0;-3,264;8,28
1,597;0;-3,264;8,28
1,35;0;-2,994;8,29
1,35;0;-2,994;8,29
1,179;0;-2,803;8,29
1,179;0;-2,803;8,3
1,005;0;-2,599;8,3
1,005;0;-2,599;8,3
1,005;0;-2,599;8,31
0,864;0;-2,436;8,31
0,864;0;-2,436;8,31
0,733;0;-2,286;8,32
0,733;0;-2,286;8,32
0,62;0;-2,155;8,32
0,62;0;-2,155;8,33
0,536;0;-2,061;8,33
0,536;0;-2,061;8,33
0,485;0;-1,99;8,34
0,485;0;-1,99;8,34
0,43;0;-1,93;8,34
0,43;0;-1,93;8,35
0,394;0;-1,884;8,35
0,394;0;-1,884;8,36
0,359;0;-1,839;8,36
0,359;0;-1,839;8,36
0,33;0;-1,805;8,37
0,33;0;-1,805;8,37
0,314;0;-1,772;8,37
0,314;0;-1,772;8,38
0,286;0;-1,739;8,38
0,286;0;-1,739;8,38
0,276;0;-1,717;8,39
0,276;0;-1,717;8,39
0,259;0;-1,685;8,39
0,259;0;-1,685;8,4
0,259;0;-1,685;8,4
0,254;0;-1,655;8,4
0,246;0;-1,629;8,41
0,246;0;-1,629;8,41
0,24;0;-1,599;8,41
0,24;0;-1,599;8,42
0,242;0;-1,573;8,42
0,242;0;-1,573;8,43
0,242;0;-1,573;8,43
0,238;0;-1,54;8,43
0,238;0;-1,54;8,43
0,25;0;-1,515;8,44
0,25;0;-1,515;8,44
0,253;0;-1,485;8,45
0,255;0;-1,46;8,45
0,255;0;-1,46;8,45
0,255;0;-1,46;8,46
0,264;0;-1,439;8,46
0,265;0;-1,414;8,47
0,265;0;-1,414;8,47
0,264;0;-1,394;8,47
0,264;0;-1,394;8,48
0,269;0;-1,381;8,48
0,269;0;-1,381;8,48
0,273;0;-1,372;8,49
0,273;0;-1,372;8,49
0,287;0;-1,363;8,5
0,287;0;-1,363;8,5
0,299;0;-1,358;8,5
0,299;0;-1,358;8,51
0,303;0;-1,35;8,51
0,303;0;-1,35;8,51
0,318;0;-1,336;8,52
0,318;0;-1,336;8,52
0,334;0;-1,322;8,52
0,334;0;-1,322;8,53
0,362;0;-1,302;8,53
0,362;0;-1,302;8,53
0,389;0;-1,283;8,54
0,389;0;-1,283;8,54
0,417;0;-1,262;8,55
0,417;0;-1,262;8,55
0,447;0;-1,237;8,55
0,447;0;-1,237;8,56
0,481;0;-1,197;8,56
0,481;0;-1,197;8,56
0,522;0;-1,165;8,57
0,522;0;-1,165;8,57
0,565;0;-1,126;8,58
0,565;0;-1,126;8,58
0,601;0;-1,069;8,58
0,601;0;-1,069;8,59
0,658;0;-1,011;8,59
0,658;0;-1,011;8,59
0,7;0;-0,968;8,6
0,7;0;-0,968;8,6
0,741;0;-0,929;8,6
0,741;0;-0,929;8,61
0,768;0;-0,903;8,61
0,768;0;-0,903;8,61
0,794;0;-0,881;8,62
0,794;0;-0,881;8,62
0,818;0;-0,869;8,62
0,818;0;-0,869;8,63
0,832;0;-0,856;8,63
0,832;0;-0,856;8,64
0,845;0;-0,842;8,64
0,845;0;-0,842;8,64
0,857;0;-0,838;8,65
0,857;0;-0,838;8,65
0,858;0;-0,833;8,66
0,858;0;-0,833;8,66
0,869;0;-0,835;8,66
0,869;0;-0,835;8,67
0,88;0;-0,837;8,67
0,901;0;-0,845;8,68
0,901;0;-0,845;8,68
0,901;0;-0,845;8,68
0,901;0;-0,845;8,69
0,901;0;-0,845;8,69
0,901;0;-0,845;8,69
0,901;0;-0,845;8,71
0,901;0;-0,845;8,71
0,901;0;-0,845;8,71
0,901;0;-0,845;8,72
0,901;0;-0,845;8,72
0,901;0;-0,845;8,72
0,901;0;-0,845;8,73
0,901;0;-0,845;8,73
0,901;0;-0,845;8,73
0,901;0;-0,845;8,73
0,901;0;-0,845;8,74
0,901;0;-0,845;8,74
0,901;0;-0,845;8,74
0,901;0;-0,845;8,75
0,901;0;-0,845;8,75
0,901;0;-0,845;8,75
0,901;0;-0,845;8,76
0,901;0;-0,845;8,76
0,901;0;-0,845;8,76
0,901;0;-0,845;8,77
0,901;0;-0,845;8,77
0,901;0;-0,845;8,77
0,901;0;-0,845;8,78
0,901;0;-0,845;8,78
0,901;0;-0,845;8,78
0,901;0;-0,845;8,79
0,901;0;-0,845;8,79
0,901;0;-0,845;8,79
0,901;0;-0,845;8,8
0,901;0;-0,845;8,8
0,901;0;-0,845;8,8
0,901;0;-0,845;8,81
0,901;0;-0,845;8,81
0,901;0;-0,845;8,81
0,901;0;-0,845;8,82
0,901;0;-0,845;8,82
0,901;0;-0,845;8,82
0,901;0;-0,845;8,83
0,901;0;-0,845;8,83
0,901;0;-0,845;8,83
0,901;0;-0,845;8,84
0,901;0;-0,845;8,84
0,901;0;-0,845;8,84
0,901;0;-0,845;8,85
0,901;0;-0,845;8,85
0,901;0;-0,845;8,85
0,901;0;-0,845;8,86
0,901;0;-0,845;8,86
0,901;0;-0,845;8,86
0,901;0;-0,845;8,87
0,901;0;-0,845;8,87
0,901;0;-0,845;8,87
0,901;0;-0,845;8,88
0,901;0;-0,845;8,88
0,901;0;-0,845;8,88
0,901;0;-0,845;8,89
0,901;0;-0,845;8,89
0,901;0;-0,845;8,89
0,901;0;-0,845;8,9
0,901;0;-0,845;8,9
0,901;0;-0,845;8,9
0,901;0;-0,845;8,91
0,901;0;-0,845;8,91
0,901;0;-0,845;8,91
0,901;0;-0,845;8,92
0,901;0;-0,845;8,92
0,901;0;-0,845;8,92
0,901;0;-0,845;8,93
0,901;0;-0,845;8,93
0,901;0;-0,845;8,93
0,901;0;-0,845;8,94
0,901;0;-0,845;8,94
0,901;0;-0,845;8,94
0,901;0;-0,845;8,95
0,901;0;-0,845;8,95
0,901;0;-0,845;8,95
0,901;0;-0,845;8,95
0,883;0;-0,815;8,96
0,883;0;-0,815;8,96
0,867;0;-0,77;8,97
0,867;0;-0,77;8,97
0,839;0;-0,729;8,97
0,839;0;-0,729;8,98
0,822;0;-0,689;8,98
0,822;0;-0,689;8,98
0,822;0;-0,689;8,99
0,784;0;-0,638;8,99
0,784;0;-0,638;8,99
0,736;0;-0,583;9
0,736;0;-0,583;9
0,688;0;-0,529;9
0,631;0;-0,457;9,01
0,631;0;-0,457;9,01
0,554;0;-0,392;9,02
0,554;0;-0,392;9,02
0,554;0;-0,392;9,02
0,488;0;-0,331;9,03
0,414;0;-0,278;9,03
0,414;0;-0,278;9,03
0,414;0;-0,278;9,04
0,35;0;-0,231;9,04
0,35;0;-0,231;9,04
0,286;0;-0,191;9,05
0,286;0;-0,191;9,05
0,25;0;-0,156;9,05
0,25;0;-0,156;9,06
0,213;0;-0,125;9,06
0,213;0;-0,125;9,07
0,169;0;-0,097;9,07
0,169;0;-0,097;9,07
0,141;0;-0,071;9,08
0,141;0;-0,071;9,08
0,114;0;-0,05;9,08
0,114;0;-0,05;9,09
0,087;0;-0,03;9,09
0,087;0;-0,03;9,09
0,069;0;-0,013;9,1
0,069;0;-0,013;9,1
0,034;0;0,006;9,1
0,034;0;0,006;9,11
0,008;0;0,021;9,11
0,008;0;0,021;9,12
-0,025;0;0,034;9,12
-0,025;0;0,034;9,12
-0,051;0;0,049;9,13
-0,051;0;0,049;9,13
-0,083;0;0,061;9,13
-0,083;0;0,061;9,14
-0,116;0;0,074;9,14
-0,116;0;0,074;9,14
-0,149;0;0,089;9,15
-0,149;0;0,089;9,15
-0,173;0;0,098;9,16
-0,173;0;0,098;9,16
-0,191;0;0,112;9,16
-0,191;0;0,112;9,17
-0,191;0;0,112;9,17
-0,208;0;0,123;9,17
-0,217;0;0,131;9,18
-0,217;0;0,131;9,18
-0,217;0;0,131;9,18
-0,226;0;0,136;9,19
-0,226;0;0,136;9,19
-0,228;0;0,143;9,19
-0,228;0;0,143;9,2
-0,236;0;0,148;9,2
-0,245;0;0,153;9,21
-0,245;0;0,153;9,21
-0,254;0;0,161;9,21
-0,254;0;0,161;9,22
-0,264;0;0,172;9,22
-0,264;0;0,172;9,23
-0,281;0;0,182;9,23
-0,281;0;0,182;9,23
-0,293;0;0,196;9,24
-0,293;0;0,196;9,24
-0,297;0;0,213;9,24
-0,297;0;0,213;9,25
-0,309;0;0,227;9,25
-0,309;0;0,227;9,26
-0,308;0;0,245;9,26
-0,314;0;0,264;9,26
-0,314;0;0,264;9,27
-0,314;0;0,286;9,27
-0,314;0;0,286;9,28
-0,313;0;0,304;9,28
-0,313;0;0,304;9,28
-0,299;0;0,328;9,29
-0,299;0;0,328;9,29
-0,299;0;0,328;9,29
-0,28;0;0,357;9,3
-0,28;0;0,357;9,3
-0,26;0;0,384;9,3
-0,26;0;0,384;9,31
-0,238;0;0,407;9,31
-0,238;0;0,407;9,31
-0,216;0;0,432;9,32
-0,216;0;0,432;9,32
-0,186;0;0,456;9,32
-0,186;0;0,456;9,33
-0,156;0;0,48;9,33
-0,156;0;0,48;9,33
-0,125;0;0,506;9,34
-0,125;0;0,506;9,34
-0,085;0;0,531;9,35
-0,085;0;0,531;9,35
-0,028;0;0,56;9,35
-0,028;0;0,56;9,36
-0,028;0;0,56;9,36
0,052;0;0,603;9,36
0,052;0;0,603;9,37
0,146;0;0,648;9,37
0,146;0;0,648;9,37
0,254;0;0,695;9,38
0,254;0;0,695;9,38
0,342;0;0,728;9,38
0,342;0;0,728;9,39
0,433;0;0,767;9,39
0,433;0;0,767;9,39
0,532;0;0,798;9,4
0,532;0;0,798;9,4
0,615;0;0,822;9,41
0,615;0;0,822;9,41
0,699;0;0,852;9,41
0,699;0;0,852;9,42
0,743;0;0,865;9,42
0,821;0;0,891;9,44
0,846;0;0,895;9,44
0,846;0;0,895;9,44
0,868;0;0,905;9,45
0,868;0;0,905;9,45
0,868;0;0,905;9,45
0,891;0;0,914;9,46
0,914;0;0,923;9,46
0,914;0;0,923;9,47
0,925;0;0,928;9,47
0,925;0;0,928;9,47
0,951;0;0,932;9,48
0,951;0;0,932;9,48
0,976;0;0,937;9,49
0,976;0;0,937;9,49
1;0;0,946;9,49
1,024;0;0,956;9,5
1,024;0;0,956;9,5
1,051;0;0,961;9,51
1,051;0;0,961;9,51
1,075;0;0,971;9,51
1,075;0;0,971;9,52
1,1;0;0,981;9,52
1,128;0;0,985;9,53
1,128;0;0,985;9,53
1,128;0;0,985;9,53
1,153;0;0,996;9,54
1,166;0;1,001;9,54
1,166;0;1,001;9,55
1,202;0;1,022;9,55
1,202;0;1,022;9,55
1,228;0;1,033;9,56
1,228;0;1,033;9,56
1,253;0;1,05;9,57
1,277;0;1,067;9,57
1,277;0;1,067;9,57
1,301;0;1,084;9,58
1,301;0;1,084;9,58
1,326;0;1,102;9,59
1,326;0;1,102;9,59
1,351;0;1,119;9,59
1,351;0;1,119;9,6
1,379;0;1,131;9,6
1,405;0;1,149;9,61
1,405;0;1,149;9,61
1,405;0;1,149;9,61
1,419;0;1,155;9,62
1,419;0;1,155;9,62
1,448;0;1,167;9,62
1,463;0;1,173;9,63
1,463;0;1,173;9,63
1,477;0;1,179;9,64
1,477;0;1,179;9,64
1,495;0;1,179;9,64
1,495;0;1,179;9,65
1,512;0;1,179;9,65
1,512;0;1,179;9,66
1,53;0;1,179;9,66
1,53;0;1,179;9,66
1,532;0;1,172;9,67
1,532;0;1,172;9,67
1,596;0;1,145;9,68
1,596;0;1,145;9,68
1,658;0;1,124;9,68
1,658;0;1,124;9,69
1,658;0;1,124;9,69
1,658;0;1,124;9,69
1,658;0;1,124;9,69
1,658;0;1,124;9,7
1,658;0;1,124;9,7
1,658;0;1,124;9,7
1,658;0;1,124;9,71
1,658;0;1,124;9,71
1,658;0;1,124;9,71
1,658;0;1,124;9,72
1,658;0;1,124;9,72
1,658;0;1,124;9,72
1,658;0;1,124;9,73
1,658;0;1,124;9,73
1,658;0;1,124;9,73
1,658;0;1,124;9,74
1,658;0;1,124;9,74
1,658;0;1,124;9,74
1,658;0;1,124;9,75
1,658;0;1,124;9,75
1,658;0;1,124;9,75
1,658;0;1,124;9,76
1,658;0;1,124;9,76
1,658;0;1,124;9,76
1,658;0;1,124;9,76
1,658;0;1,124;9,77
1,658;0;1,124;9,77
1,658;0;1,124;9,77
1,658;0;1,124;9,78
1,658;0;1,124;9,78
1,658;0;1,124;9,79
1,658;0;1,124;9,79
1,658;0;1,124;9,79
1,658;0;1,124;9,79
1,658;0;1,124;9,8
1,658;0;1,124;9,8
1,658;0;1,124;9,8
1,658;0;1,124;9,81
1,658;0;1,124;9,81
1,658;0;1,124;9,81
1,658;0;1,124;9,82
1,658;0;1,124;9,82
1,658;0;1,124;9,82
1,658;0;1,124;9,83
1,658;0;1,124;9,83
1,658;0;1,124;9,83
1,658;0;1,124;9,84
1,658;0;1,124;9,84
1,658;0;1,124;9,84
1,658;0;1,124;9,85
1,658;0;1,124;9,85
1,658;0;1,124;9,85
1,658;0;1,124;9,86
1,658;0;1,124;9,86
1,658;0;1,124;9,86
1,658;0;1,124;9,86
1,658;0;1,124;9,87
1,658;0;1,124;9,87
1,658;0;1,124;9,87
1,658;0;1,124;9,88
1,658;0;1,124;9,88
1,658;0;1,124;9,88
1,658;0;1,124;9,89
1,658;0;1,124;9,89
1,658;0;1,124;9,89
1,658;0;1,124;9,9
1,658;0;1,124;9,9
1,658;0;1,124;9,9
1,658;0;1,124;9,91
1,658;0;1,124;9,91
1,658;0;1,124;9,91
1,658;0;1,124;9,92
1,658;0;1,124;9,92
1,658;0;1,124;9,92
1,658;0;1,124;9,93
1,658;0;1,124;9,93
1,658;0;1,124;9,93
1,645;0;1,157;9,94
1,645;0;1,157;9,94
1,648;0;1,196;9,94
1,648;0;1,196;9,95
1,65;0;1,236;9,95
1,65;0;1,236;9,95
1,651;0;1,276;9,96
1,651;0;1,276;9,96
1,68;0;1,384;9,98
1,71;0;1,447;9,98
1,71;0;1,447;9,98
1,723;0;1,503;9,99
1,723;0;1,503;9,99
1,733;0;1,566;10
1,733;0;1,566;10
1,742;0;1,63;10
1,742;0;1,63;10,01
1,772;0;1,697;10,01
1,772;0;1,697;10,01
1,801;0;1,765;10,02
1,801;0;1,765;10,02
1,83;0;1,835;10,03
1,83;0;1,835;10,03
1,846;0;1,889;10,03
1,846;0;1,889;10,04
1,883;0;1,947;10,04
3,765;0;2,761;10,2
3,931;0;2,78;10,21
3,931;0;2,78;10,21
4,109;0;2,79;10,22
4,109;0;2,79;10,22
4,294;0;2,798;10,22
4,294;0;2,798;10,23
4,488;0;2,807;10,23
4,488;0;2,807;10,24
4,652;0;2,783;10,24
4,826;0;2,746;10,24
4,826;0;2,746;10,25
4,826;0;2,746;10,25
4,95;0,021;2,654;10,26
4,95;0,021;2,654;10,26
4,95;0,081;2,509;10,26
4,95;0,123;2,38;10,27
4,95;0,123;2,38;10,27
4,95;0,151;2,238;10,27
4,95;0,151;2,238;10,28
4,95;0,151;2,238;10,28
4,95;0,178;2,099;10,29
4,95;0,178;2,099;10,29
4,95;0,219;1,961;10,29
4,95;0,219;1,961;10,3
4,95;0,245;1,811;10,3
4,95;0,245;1,811;10,3
4,95;0,257;1,662;10,31
4,95;0,257;1,662;10,31
4,95;0,266;1,529;10,32
4,95;0,26;1,41;10,32
4,95;0,26;1,41;10,33
4,95;0,254;1,305;10,33
4,95;0,254;1,305;10,33
4,95;0,219;1,201;10,34
4,95;0,219;1,201;10,34
4,95;0,184;1,097;10,34
4,95;0,184;1,097;10,35
4,95;0,161;1,007;10,35
4,95;0,161;1,007;10,36
4,95;0,111;0,917;10,36
4,95;0,111;0,917;10,36
4,95;0,075;0,815;10,37
4,95;0,075;0,815;10,37
4,95;0,025;0,713;10,37
4,95;0,025;0,713;10,38
4,912;0;0,619;10,38
4,912;0;0,619;10,38
4,834;0;0,559;10,39
4,834;0;0,559;10,39
4,756;0;0,512;10,39
4,756;0;0,512;10,4
4,756;0;0,512;10,4
4,678;0;0,478;10,41
4,64;0;0,461;10,41
4,64;0;0,461;10,41
4,564;0;0,428;10,42
4,564;0;0,428;10,42
4,527;0;0,412;10,43
4,527;0;0,412;10,43
4,451;0;0,404;10,43
4,451;0;0,404;10,44
4,377;0;0,384;10,44
4,377;0;0,384;10,44
4,234;0;0,356;10,45
4,234;0;0,356;10,45
4,097;0;0,319;10,46
4,097;0;0,319;10,46
3,964;0;0,294;10,46
3,806;0;0,256;10,47
3,806;0;0,256;10,47
3,655;0;0,22;10,48
3,655;0;0,22;10,48
3,655;0;0,22;10,48
3,482;0;0,184;10,49
3,482;0;0,184;10,49
3,371;0;0,163;10,49
3,371;0;0,163;10,5
3,237;0;0,141;10,5
3,237;0;0,141;10,5
3,083;0;0,118;10,51
3,083;0;0,118;10,51
2,938;0;0,087;10,51
2,938;0;0,087;10,52
2,775;0;0,065;10,52
2,775;0;0,065;10,52
2,6;0;0,042;10,53
2,6;0;0,042;10,53
2,434;0;0,02;10,54
2,434;0;0,02;10,54
2,277;0;0,007;10,54
2,277;0;0,007;10,55
2,129;0;-0,012;10,55
2,129;0;-0,012;10,55
2,023;0;-0,028;10,56
2,023;0;-0,028;10,56
1,921;0;-0,043;10,57
1,921;0;-0,043;10,57
1,855;0;-0,048;10,57
1,855;0;-0,048;10,58
1,79;0;-0,053;10,58
1,743;0;-0,056;10,59
1,743;0;-0,056;10,59
1,697;0;-0,066;10,59
1,697;0;-0,066;10,6
1,666;0;-0,069;10,6
1,666;0;-0,069;10,61
1,622;0;-0,079;10,61
1,622;0;-0,079;10,61
1,577;0;-0,082;10,62
1,534;0;-0,091;10,62
1,534;0;-0,091;10,63
1,491;0;-0,094;10,63
1,491;0;-0,094;10,64
1,449;0;-0,097;10,64
1,449;0;-0,097;10,64
1,379;0;-0,096;10,65
1,379;0;-0,096;10,65
1,379;0;-0,096;10,65
1,379;0;-0,096;10,66
1,379;0;-0,096;10,66
1,379;0;-0,096;10,66
1,379;0;-0,096;10,67
1,379;0;-0,096;10,67
1,379;0;-0,096;10,67
1,379;0;-0,096;10,68
1,379;0;-0,096;10,68
1,379;0;-0,096;10,68
1,379;0;-0,096;10,69
1,379;0;-0,096;10,69
1,379;0;-0,096;10,69
1,379;0;-0,096;10,7
1,379;0;-0,096;10,7
1,379;0;-0,096;10,7
1,379;0;-0,096;10,71
1,379;0;-0,096;10,71
1,379;0;-0,096;10,71
1,379;0;-0,096;10,72
1,379;0;-0,096;10,72
1,379;0;-0,096;10,72
1,379;0;-0,096;10,73
1,379;0;-0,096;10,73
1,379;0;-0,096;10,73
1,379;0;-0,096;10,74
1,379;0;-0,096;10,74
1,379;0;-0,096;10,74
1,379;0;-0,096;10,75
1,379;0;-0,096;10,75
1,379;0;-0,096;10,75
1,379;0;-0,096;10,76
1,379;0;-0,096;10,76
1,379;0;-0,096;10,76
1,379;0;-0,096;10,77
1,379;0;-0,096;10,77
1,379;0;-0,096;10,77
1,379;0;-0,096;10,77
