X; Y; Z; Time
-4,006;0;-4,788;4,27
-4,015;0;-4,782;4,27
-4,015;0;-4,782;4,27
-4,015;0;-4,782;4,28
-4,015;0;-4,782;4,28
-4,015;0;-4,782;4,28
-4,015;0;-4,782;4,29
-4,046;0;-4,806;4,29
-4,046;0;-4,806;4,29
-4,046;0;-4,806;4,3
-4,046;0;-4,806;4,3
-4,046;0;-4,806;4,3
-4,046;0;-4,806;4,31
-4,046;0;-4,806;4,31
-4,077;0;-4,831;4,31
-4,077;0;-4,831;4,32
-4,15;0;-4,874;4,32
-4,15;0;-4,874;4,33
-4,247;0;-4,95;4,33
-4,247;0;-4,95;4,33
-4,35;0,033;-4,95;4,34
-4,35;0,033;-4,95;4,34
-4,454;0,08;-4,95;4,34
-4,454;0,08;-4,95;4,35
-4,561;0,14;-4,95;4,35
-4,561;0,14;-4,95;4,35
-4,686;0,211;-4,95;4,36
-4,686;0,211;-4,95;4,36
-4,829;0,266;-4,95;4,36
-4,829;0,266;-4,95;4,37
-4,95;0,355;-4,939;4,37
-4,95;0,355;-4,939;4,37
-4,95;0,355;-4,939;4,38
-4,95;0,501;-4,804;4,38
-4,95;0,625;-4,69;4,39
-4,95;0,625;-4,69;4,39
-4,95;0,759;-4,58;4,39
-4,95;0,759;-4,58;4,4
-4,95;0,759;-4,58;4,4
-4,95;0,868;-4,526;4,4
-4,95;0,868;-4,526;4,41
-4,95;0,936;-4,49;4,41
-4,95;0,936;-4,49;4,41
-4,95;1;-4,472;4,42
-4,95;1;-4,472;4,42
-4,95;1,077;-4,455;4,42
-4,95;1,077;-4,455;4,43
-4,95;1,15;-4,455;4,43
-4,95;1,15;-4,455;4,43
-4,95;1,2;-4,455;4,44
-4,95;1,2;-4,455;4,44
-4,95;1,259;-4,472;4,45
-4,95;1,259;-4,472;4,45
-4,95;1,318;-4,49;4,45
-4,95;1,318;-4,49;4,46
-4,95;1,376;-4,526;4,46
-4,95;1,577;-4,617;4,48
-4,95;1,577;-4,617;4,48
-4,95;1,72;-4,709;4,48
-4,95;1,72;-4,709;4,49
-4,95;1,863;-4,842;4,49
-4,91;2,011;-4,95;4,5
-4,91;2,011;-4,95;4,5
-4,765;2,175;-4,95;4,5
-4,765;2,175;-4,95;4,51
-4,639;2,299;-4,95;4,51
